opvolging_id,bet_id,contract_id,schade_id,van,voor,created,door,ended,letter,mail,telefoon_id,corcompdf_id,corcomrtf_id,mail_send_id,mail_saved_id,bestand_id,opmerking,title,kleur,rappel_status,status,dueDate
19517408,126005869,41331362,,17679,17679,2026-03-02,17679,"2026-03-18 15:26:26",,,,,,27506123,,,,"Polis: 625003722 - AL-MET",,,0,2026-03-16
19517543,126005901,,114463087,17679,17679,2026-03-03,17679,"2026-03-05 14:43:16",,,,,,27584289,,,,"RE: FW: FW: Schoonmaak Nieuw Haagem 98 Schade",,,0,2026-03-05
19517637,140758549,41379245,,17679,17679,2026-03-03,17679,"2026-03-05 09:39:28",,,,,,27586007,,,,"RE: Uw offerteaanvraag Talensia BOAR nr 011901353046 op naam van Hira 23 ",,,0,2026-03-05
19517640,140758549,41379245,,17679,17679,2026-03-03,17679,"2026-03-10 15:44:21",,,,,,27586007,,,,"RE: Uw offerteaanvraag Talensia BOAR nr 011901353046 op naam van Hira 23 ",,,0,2026-03-11
19517795,140649872,41349712,,17679,17679,2026-03-04,17679,"2026-03-12 14:02:43",,,,,,27588815,,,,"RE: Bijzondere voorwaarden 010730682555 op naam van BV BAYRAK AUTO",,,0,2026-03-11
19517797,132370428,36381909,,17679,17679,2026-03-04,17679,"2026-03-10 09:18:40",,,,,,27588829,,,,FAM008324003,,,0,2026-03-10
19517799,140737753,41364487,,17679,17679,2026-03-04,17679,"2026-03-06 09:42:02",,,1965083,,,,,,,"Mail is goed ontvangen, polis rijschool wordt normaal gezien door AXA opgemaakt. Gemeld dat ik dit als commentaar had genoteerd. Zal het dossier laten bekijken",,,0,2026-03-06
19517838,129405368,,114443793,17679,17679,2026-03-04,17679,"2026-03-10 10:47:02",,,,,,27589019,,,,"FW: Re: Schade-schattingsvoorstel waterschade Brederodestraat 16 te 2018 Antwerpen",,,0,2026-03-06
19517840,132370428,36381909,,17679,17679,2026-03-04,17679,"2026-03-12 14:55:16",,,,,,27588829,,,,FAM008324003,,,0,2026-03-11
19517842,139324579,39569451,,17679,17679,2026-03-04,17679,"2026-03-19 10:46:36",,,1965087,,,,,,,"Studiemandaat goed ontvangen, zal verwerkt worden",,,0,2026-03-23
19517863,139336843,,114440875,17679,17679,2026-03-04,17679,"2026-03-05 15:04:23",,,1965197,,,,,,,"Vraagt achter eigen uitgeschreven factuur. Zal dit ook vergoedt worden?",,,0,2026-03-04
19517868,140742764,41349318,,17679,17679,2026-03-04,17679,"2026-03-06 09:39:58",,,,,,27589828,,,,"RE: Prijsofferte Modulis - 013964886 - ANKA VZW VZW - Mehmet Akif Tuzdelen (60278) <RQ-009446308>",,,0,2026-03-06
19517905,126005909,33686489,,17679,17679,2026-03-04,17679,"2026-04-09 11:13:12",,,1965245,,,,,,,"Zal in de loop van volgende week behandeld worden",,,0,2026-03-30
19517909,140503590,41046696,,17679,17679,2026-03-04,17679,"2026-03-05 14:43:18",,,,,,27590587,,,,"Re: FELICIA - 720270986- Fatura Hatirlatmasi ",,,0,2026-03-05
19517911,140761073,41383945,,17679,17679,2026-03-04,17679,"2026-03-18 15:19:19",,,,,,27590651,,,,"RE: Uw offerteaanvraag Talensia BOAR nr 011901354893 op naam van CILEM ",,,0,2026-03-13
19518047,140751868,41385023,,17679,17679,2026-03-05,17679,"2026-03-10 09:20:17",,,,,,27593559,,,,"Offerte Brandverzekering; Sint-Laureisstraat 142 - 2018 ANTWERPEN",,,0,2026-03-09
19518093,139336843,,114440875,17679,17679,2026-03-05,17679,"2026-03-09 09:36:11",,,,,,27594007,,,,"RE: Inlichting betreffende het schadegeval : 972551002901 van 30/06/2025 - Uw referte: NIEUWE ZAAK",,,0,2026-03-09
19518226,140742764,41349318,,17679,17679,2026-03-06,17679,"2026-03-10 09:19:09",,,,,,27596064,,,,"RE: Prijsofferte Modulis - 013964886 - ANKA VZW VZW - Mehmet Akif Tuzdelen (60278) <RQ-009446308>",,,0,2026-03-09
19518236,140759313,41380611,,17679,17679,2026-03-06,17679,"2026-03-09 11:53:15",,,1965859,,,,,,,"vroeg status dossier",,,0,2026-03-09
19518238,137859731,41384886,,17679,17679,2026-03-06,17679,"2026-03-11 10:09:40",,,1965844,,,,,,,"Offerte zal behandeld worden",,,0,2026-03-09
19518247,126006005,,,17679,17679,2026-03-06,17679,"2026-03-10 09:18:43",,,,,,,36271875,,,"RE: AXA Discovery Tour 2025 : het is tijd om jezelf te verwennen ! - TUZDELEN Akif",,,0,2026-03-10
19518312,140503590,41046696,,17679,17679,2026-03-06,17679,"2026-03-10 09:20:25",,,,,,27597240,,,,"RE: Polis: 720270986",,,0,2026-03-10
19518347,139336843,,114440875,17679,17679,2026-03-06,17679,"2026-03-09 09:38:30",,,1966049,,,,,,,"Niet bereikbaar",,,0,2026-03-09
19518367,139745014,39906211,,17679,17679,2026-03-06,17679,"2026-03-23 12:28:11",,,,,,27597862,,,,"Polis: 7E27711",,,0,2026-03-20
19518558,139019796,,114476169,17679,17679,2026-03-09,17679,"2026-03-11 11:49:58",,,1966422,,,,,,,"Wenst op eigen rekening uitbetaald te worden",,,0,2026-03-11
19518567,140499035,,114470477,17679,17679,2026-03-09,17679,"2026-03-11 12:16:38",,,1966426,,,,,,,"Mail van 25/02 hebben ze goed ontvangen maar nog niet verwerkt. Gaan het nodige doen. ",,,0,2026-03-11
19518669,140751868,41385023,,17679,17679,2026-03-10,17679,"2026-03-18 16:29:35",,,,,,27603379,,,,"RE: Offerte Brandverzekering; Sint-Laureisstraat 142 - 2018 ANTWERPEN",,,0,2026-03-16
19518717,126006005,,,17679,17679,2026-03-10,17679,"2026-03-13 09:50:54",,,,,,27604251,,,,"RE: AXA Discovery Tour 2025 : het is tijd om jezelf te verwennen ! - TUZDELEN Akif",,,0,2026-03-13
19518748,140623835,41256393,,17679,17679,2026-03-10,17679,"2026-03-26 10:21:37",,,,,,27604636,,,,"Polis: 720273841",,,0,2026-03-16
19518796,126131035,41240011,,17679,17679,2026-03-10,17679,"2026-03-10 15:43:50",,,,,,27605500,,,,"Dossier: 2200457/001",,,0,2026-03-12
19518809,140758549,41379245,,17679,17679,2026-03-10,17679,"2026-03-11 12:06:21",,,1966827,,,,,,,"Kwijting zal aangepast worden, enkel voor maart en vanaf april domiciliëring",,,0,2026-03-11
19519003,140758549,41379245,,17679,17679,2026-03-11,17679,"2026-03-12 10:37:48",,,,,,27609413,,,,"Hira 23 BV sigorta dokumanlari",,,0,2026-03-12
19519009,139550451,39529965,,17679,17679,2026-03-11,17679,"2026-03-13 09:51:38",,,,,,27609645,,,,"RE: Polis: 9752697",,,0,2026-03-12
19519050,126090866,41389379,,17679,17679,2026-03-11,17679,"2026-03-12 10:27:31",,,,,,27610270,,,,"Dossier: 2209364/001",,,0,2026-03-12
19519051,140503590,41046696,,17679,17679,2026-03-11,17679,"2026-03-13 15:35:16",,,1967329,,,,,,,"Collega zal het dossier bekijken, factuur van EOS Aremas mag genegeerd worden",,,0,2026-03-16
19519068,137374966,41362771,,17679,17679,2026-03-11,17679,"2026-03-13 09:51:08",,,1967358,,,,,,,"Documenten staan nog te verzenden. Collega zal het morgen met Kirsten bespreken.",,,0,2026-03-13
19519265,140690089,41389452,,17679,17679,2026-03-12,17679,"2026-03-13 09:51:17",,,1967601,,,,,,,"Herwerkte offerte opgevraagd",,,0,2026-03-13
19519408,140649872,41341975,,17679,17679,2026-03-13,17679,"2026-04-13 15:00:27",,,,,,27615904,,,,"Polis: 66895769",,,0,2026-04-13
19519495,140503590,41390643,,17679,17679,2026-03-13,17679,"2026-03-24 10:07:13",,,,,,27617107,,,,"Re: FELICIA - 720270986- Fatura Hatirlatmasi ",,,0,2026-03-20
19519533,126004853,,114437204,17679,17679,2026-03-13,17679,"2026-03-16 13:49:11",,,1957675,,,,,,,"Herinnering is gestuurd naar Tp. Mp kan bedrag nog niet voorschieten omdat Tp nog niks heeft laten weten over het betalen van een bedrag van 800 euro. ",,,0,2026-03-16
19519549,139141643,38859719,,17679,17679,2026-03-13,17679,"2026-03-19 17:18:45",,,,,,27618327,,,,"Polis: 5U83986 - ADN Solutions (DDL559)",,,0,2026-03-17
19519745,129405368,,114443793,17679,17679,2026-03-16,17679,"2026-03-17 09:31:29",,,1966608,,,,,,,"Expert heeft het gisteren binnengekregen maar nog niet kunnen bekijken. Gaat iets laten weten zodra hij het heeft bekeken. ",,,0,2026-03-17
19519764,139583039,41391039,,17679,17679,2026-03-16,17679,"2026-03-18 13:51:53",,,,,,27621612,,,,"RE: dossier ebrar avzen",,,0,2026-03-18
19519830,140687794,41242892,,17679,17679,2026-03-16,17679,"2026-03-18 13:51:55",,,,,,,36299034,,,"Aanvraag offerte Talensia nr 011901359675 op naam van BV COPENHAGEN",,,0,2026-03-18
19519837,129405368,,114443793,17679,17679,2026-03-16,17679,"2026-03-18 13:52:17",,,,,,27622887,,,,"RE: Fwd: 51736/AX/25/CETI Fwd: Schade-schattingsvoorstel waterschade Brederodestraat 16 te 2018 Antwerpen",,,0,2026-03-18
19520276,140761073,41383945,,17679,17679,2026-03-18,17679,"2026-03-18 15:54:36",,,1969456,,,,,,,"gevraagd om de polisstukken met voorrang te behandelen. ",,,0,2026-03-23
19520278,126005869,41331362,,17679,17679,2026-03-18,17679,"2026-03-31 16:58:12",,,1969464,,,,,,,"Zal de mail met voorrang behandelen",,,0,2026-03-26
19520282,139583039,41391039,,17679,17679,2026-03-18,17679,"2026-03-23 12:23:02",,,,,,27630748,,,,"RE: Digitale informatieve documenten - 2902884",,,0,2026-03-19
19520297,140741929,41347081,,17679,17679,2026-03-18,17679,"2026-04-09 09:46:21",,,1969503,,,,,,,"Vraagt achter de betaling van polis. Navragen bij AXA",,,0,2026-03-19
19520528,139610882,,114480151,17679,17679,2026-03-19,17679,"2026-03-23 09:48:45",,,1969894,,,,,,,"Zal het dossier bespreken met een technische specialist",,,0,2026-03-23
19520907,139610882,,114480151,17679,17679,2026-03-23,17679,"2026-03-24 15:32:15",,,1970403,,,,,,,"Dossier in onderzoek, zal dringend behandeld worden",,,0,2026-03-24
19521099,140503590,41390643,,17679,17679,2026-03-24,17679,"2026-04-09 11:04:52",,,,,,27644541,,,,"Re: FELICIA - 720270986- Fatura Hatirlatmasi ",,,0,2026-03-24
19521170,140503590,41376237,,17679,17679,2026-03-24,,,,,1970838,,,,,,,"AXA bellen",,,1,
19521183,140765438,41395782,,17679,17679,2026-03-24,17679,"2026-03-26 15:21:38",,,1970506,,,,,,,"Polis is opgezegd wegens niet betaling op datum 21/04/2025. Zal per mail de documenten sturen naar de klant",,,0,2026-03-24
19521239,139610882,,114480151,17679,17679,2026-03-24,17679,"2026-03-25 16:18:53",,,1970963,,,,,,,"Zal het dossier bij een collega navragen en ons morgen contacteren",,,0,2026-03-25
19521349,126004705,,114469658,17679,17679,2026-03-25,17679,"2026-04-01 09:32:59",,,1971139,,,,,,,"Eerder was er gezegd dat we in fout zijn. Nu wordt er gezegd dat ze een bestek vragen. Hoe zit het juist met de aansprakelijkheid?",,,0,2026-03-26
19521355,140569317,41387554,,17679,17679,2026-03-25,17679,"2026-04-09 11:01:54",,,,,,27649381,,,,"RE: Duplicaat Ondertekende Documenten Verzekeringsdocumenten; BMW 116 - 2JHQ893",,,0,2026-04-09
19521835,126005869,41331362,,17679,17679,2026-03-27,17679,"2026-04-20 15:57:30",,,,,,27657143,,,,"625003722 - AL-MET",,,0,2026-04-20
19521907,126005909,37040712,,17679,17679,2026-03-27,17679,"2026-03-30 15:11:27",,,,,,27658383,,,,"Polis: D0200507",,,0,2026-03-30
19521932,126005869,41337779,,17679,17679,2026-03-27,17679,"2026-04-02 16:04:58",,,,,,,36335422,,,"AC bellen, hoe zit het met de betalingen?",,,0,2026-03-30
19522030,139319774,,113807928,17679,17679,2026-03-30,17679,"2026-04-01 09:33:09",,,,,,27660308,,,,"Re: Facturen lekdetectie cibor - 972490012801",,,0,2026-04-01
19522085,139522320,,114223959,17679,17679,2026-03-30,17679,"2026-04-01 09:33:13",,,,,,27661145,,,,"RE: Onze ref.: DRB24.037018 Ref Mij.: 03/000092470247 Polisnr: 000053144862",,,0,2026-04-01
19522125,140745599,41355142,,17679,17679,2026-03-30,17679,"2026-04-09 15:34:39",,,,,,27662117,,,,"Polis: 720275738",,,0,2026-04-06
19522134,126131035,37192104,,17679,17679,2026-03-30,17679,"2026-03-30 15:32:58",,,1972652,,,,,,,"Zal premiesplitsing aanpassen naar driemaandelijks en zal ons terug bellen hiervoor",,,0,2026-04-01
19522202,139789981,,114434645,17679,17679,2026-03-30,17679,"2026-04-01 09:33:19",,,1972774,,,,,,,"Correcte rekeningnummer dgg. Zal dit aan AXA doorgeven om het te corrigeren",,,0,2026-04-01
19522260,140710399,41287267,,17679,17679,2026-03-31,17679,"2026-04-02 15:13:08",,,,,,,36341448,,,"Aanvraag offerte Talensia nr 011901364777 op naam van BV ZARAM",,,0,2026-04-02
19522265,126004821,41400739,,17679,17679,2026-03-31,17679,"2026-04-02 09:01:23",,,,,,,36341495,,,"Aanvraag offerte Talensia nr 011901364783 op naam van BV EURO NEW CONCEPT",,,0,2026-04-02
19522299,140749446,41363133,,17679,17679,2026-03-31,17679,"2026-04-14 10:23:32",,,,,,27664669,,,,"Polis: 720278702",,,0,2026-04-13
19522353,139487411,39737936,,17679,17679,2026-03-31,17679,"2026-04-09 11:18:06",,,1972957,,,,,,,"Borderel is berekend adhv teruggave premie 2026. Collega zal dossier nakijken en ons ten laatste morgen contacteren.",,,0,2026-04-02
19522415,126797360,,114446385,17679,17679,2026-03-31,17679,"2026-04-01 10:43:17",,,1970478,,,,,,,"Akkoord is binnen, vandaag of morgen zal het behandeld worden",,,0,2026-04-01
19522417,134875376,,114455542,17679,17679,2026-03-31,17679,"2026-04-01 10:43:29",,,1968420,,,,,,,"Mpij heeft op 2/03 een rappel gestuurd naar KBC maar nog geen antwoord mogen ontvangen. ",,,0,2026-04-01
19522431,140649872,41399220,,17679,17679,2026-03-31,17679,"2026-04-02 16:03:50",,,,,,27667373,,,,"MOD012119683 - Bayrak auto (BE1012.617.444)",,,0,2026-04-02
19522435,126706697,,114467450,17679,17679,2026-03-31,17679,"2026-04-02 15:13:26",,,1959372,,,,,,,"We wachten op de foto's van de klant. ",,,0,2026-04-01
19522511,126049345,,114477991,17679,17679,2026-04-01,17679,"2026-04-01 10:43:46",,,,,,,36345701,,,"Re: Factuur wrap",,,0,2026-04-01
19522806,133390352,39576480,,17679,17679,2026-04-02,17679,"2026-04-07 10:55:17",,,,,,27673090,,,,"Polis: 730626304",,,0,2026-04-06
19522809,140765438,41398967,,17679,17679,2026-04-02,17679,"2026-04-09 15:38:19",,,,,,27673123,,,,"RE: Bozkir BV 011901.363.775",,,0,2026-04-06
19522823,126005385,41400827,,17679,17679,2026-04-02,17679,"2026-04-08 14:37:27",,,,,,,36351433,,,"Uw offerteaanvraag Talensia BOAR nr 011901364791 op naam van NOKTA ",,,0,2026-04-03
19522858,140649872,41399220,,17679,17679,2026-04-02,17679,"2026-04-08 14:37:06",,,1973840,,,,,,,"Er zou een aanvraag zijn gebeurt in 2022 op zijn naam maar kon toen geen schadeattest tonen. Zal het dossier bekijken met de schadeattesten nu.",,,0,2026-04-07
19522891,139550451,39529965,,17679,17679,2026-04-02,17679,"2026-04-07 10:55:04",,,,,,27674845,,,,"RE: FAST FORWARD TRANSPORT BV, polis 9752697",,,0,2026-04-07
19523053,126005909,,114482081,17679,17679,2026-04-03,17679,"2026-04-14 09:57:19",,,,,,27676677,,,,"RE: Copy of: Inlichting betreffende het schadegeval : 972650253001 van 18/03/2026 - Uw referte : CT WORKS 18/03",,,0,2026-04-09
19523090,139310317,39132881,,17679,17679,2026-04-03,17679,"2026-04-09 15:56:56",,,,,,27677459,,,,"FW: Polis: 624342535 - TEKINKAYA Esra",,,0,2026-04-07
19523159,133407818,,114464773,17679,17679,2026-04-07,17679,"2026-04-14 10:33:17",,,,,,27678861,,,,"schadegeval : 972591286201 van 29/12/2025",,,0,2026-04-13
19523168,140710399,41287267,,17679,17679,2026-04-07,17679,"2026-04-07 12:25:19",,,,,,,36357313,,,"Bespreken met klant",,,0,2026-04-08
19523186,133390352,39576480,,17679,17679,2026-04-07,17679,"2026-04-09 15:55:17",,,,,,27679126,,,,"RE: Polis: 730626304",,,0,2026-04-09
19523205,140649872,41399220,,17679,17679,2026-04-07,17679,"2026-04-08 10:06:41",,,1974305,,,,,,,"Offerte opvolgen",,,0,2026-04-08
19523275,140649872,41399220,,17679,17679,2026-04-07,17679,"2026-04-08 10:06:44",,,,,,27680511,,,,"RE: RQ-009912727 --  offerte bijkomende Ioniq   RQ BeOne:0000442002609",,,0,2026-04-08
19523285,140770271,41402665,,17679,17679,2026-04-07,17679,"2026-04-08 11:01:18",,,1974469,,,,,,,"Zal morgen verwerkt worden",,,0,2026-04-08
19523299,126706697,39033466,,17679,17679,2026-04-07,17679,"2026-04-09 15:54:30",,,1974539,,,,,,,"Bvs nogmaals doorgestuurd naar AXA. nakijken of het is verwerkt",,,0,2026-04-08
19523379,131414960,41196048,,17679,17679,2026-04-08,17679,"2026-04-08 14:37:09",,,,,,27682525,,,,"RE: ka - 115286 - Zehra : Bijkomende info gewenst",,,0,2026-04-07
19523387,140770271,41402665,,17679,17679,2026-04-08,17679,"2026-04-09 15:55:06",,,,,,27682789,,,,"RE: 011901366067 - kilic construct",,,0,2026-04-09
19523455,137149546,37190889,,17679,17679,2026-04-08,17679,"2026-04-14 09:43:27",,,,,,,36362409,,,"Aanvraag offerte Talensia nr 011901367522 op naam van BV M BOUW",,,0,2026-04-13
19523463,126005385,33685597,,17679,17679,2026-04-08,17679,"2026-04-14 10:40:02",,,,,,27683523,,,,"Herziening: MOD005183633 - Nokta BV",,,0,2026-04-13
19523473,139141643,41361785,,17679,17679,2026-04-08,17679,"2026-04-14 09:58:24",,,,,,27683617,,,,"RE: Polissen ADN Solutions",,,0,2026-04-10
19523494,140656268,41180330,,17679,17679,2026-04-08,17679,"2026-04-29 09:18:48",,,,,,27684016,,,,"Polis: 624876953",,,0,2026-04-28
19523511,140770271,41402665,,17679,17679,2026-04-08,17679,"2026-04-09 09:31:59",,,,,,27684287,,,,"RE: Uw offerteaanvraag Talensia BOAR nr 011901366067 op naam van Kilic Construct ",,,0,2026-04-09
19523513,137149546,37190889,,17679,17679,2026-04-08,17679,"2026-04-22 15:36:26",,,1974869,,,,,,,"Premie voorgesteld, akkoord voor opmaak van zodra personeelsdossier in orde is. Merve Zal mij laten weten wanneer het mag beginnen",,,0,2026-04-22
19523579,140503590,41390643,,17679,17679,2026-04-09,17679,"2026-04-13 15:00:37",,,,,,27685713,,,,"Re: FELICIA - 720270986- Fatura Hatirlatmasi ",,,0,2026-04-10
19523585,139345042,41154057,,17679,17679,2026-04-09,17679,"2026-04-13 11:12:51",,,,,,27685763,,,,"Dacia Dokker aylik odeme basvurusu",,,0,2026-04-13
19523590,126005909,33686489,,17679,17679,2026-04-09,17679,"2026-04-24 10:18:18",,,1974976,,,,,,,"Mail nog niet verwerkt, zal er een rappel op zetten",,,0,2026-04-16
19523592,139487411,39737936,,17679,17679,2026-04-09,17679,"2026-04-13 15:00:14",,,1974978,,,,,,,"Vergeten na te vragen.. Zal ons morgen contacteren",,,0,2026-04-13
19523636,139737736,40070775,,17679,17679,2026-04-09,17679,"2026-04-09 16:04:41",,,1975068,,,,,,,"Verzekeringsattest opgevraagd, zal het doorgeven aan de collega's",,,0,2026-04-10
19523681,140690089,41380782,,17679,17679,2026-04-09,17679,"2026-04-30 14:10:40",,,1975151,,,,,,,"Zal opzeg ondertekend bezorgen aan ons",,,0,2026-04-27
19523685,139277591,,114471319,17679,17679,2026-04-09,17679,"2026-04-14 10:40:20",,,,,,27687211,,,,"RE: update claim schrijnwerk - 67603562 - info - ref. VLAPEX [2602009] - ref. CED 25-536769",,,0,2026-04-14
19523693,140745599,41355142,,17679,17679,2026-04-09,17679,"2026-04-13 11:11:04",,,1975179,,,,,,,"Dossier staat te behandelen, Meryem zal het morgen bekijken",,,0,2026-04-13
19523694,140765438,41398967,,17679,17679,2026-04-09,17679,"2026-04-14 09:44:56",,,1975188,,,,,,,"Mail goed ontvangen, dekkingen actief sinds 02/04/2026. Zal het ten laatste maandag verwerken",,,0,2026-04-14
19523700,139310317,39132881,,17679,17679,2026-04-09,17679,"2026-04-22 15:36:45",,,1975204,,,,,,,"Invorderingsprocedure is tijdelijk stopgezet tot de overboeking wordt uitgevoerd",,,0,2026-04-21
19523705,131414960,41196048,,17679,17679,2026-04-09,17679,"2026-04-14 09:42:52",,,,,,27687563,,,,"RE: ka - 115286 - Zehra : Bijkomende info gewenst",,,0,2026-04-14
19523720,140770271,41402665,,17679,17679,2026-04-09,17679,"2026-04-13 15:00:17",,,,,,,36366771,,,opvolgen,,,0,2026-04-13
19523767,139319774,40979489,,17679,17679,2026-04-10,17679,"2026-04-28 13:28:38",,,,,,27593851,,,,720268462,,,0,2026-04-27
19523769,140649872,41399220,,17679,17679,2026-04-10,17679,"2026-04-14 10:40:07",,,1975369,,,,,,,"Gert is momenteel aan de lijn. Met BA vrijstelling wordt er een korting van 20% toegepast. Zal dit zo verwerken en bezorgen",,,0,2026-04-13
19523831,140749446,41363133,,17679,17679,2026-04-10,17679,"2026-04-10 14:49:58",,,,,,27664669,,,,"Polis: 720278702",,,0,2026-04-14
19523947,133390352,39576480,,17679,17679,2026-04-13,17679,"2026-04-15 14:44:38",,,,,,,36371989,,,"Akkoord klant opvolgen",,,0,2026-04-16
19523953,140745599,41355142,,17679,17679,2026-04-13,17679,"2026-04-17 14:43:57",,,,,,,36372025,,,"Antwoord klant opvolgen",,,0,2026-04-16
19524072,126004821,41400739,,17679,17679,2026-04-13,17679,"2026-04-24 10:18:21",,,,,,27680248,,,,"Offerte EURO NEW CONCEPT ",,,0,2026-04-16
19524076,140503590,41046696,,17679,17679,2026-04-13,17679,"2026-04-14 10:52:41",,,,,,27694200,,,,"Re: FELICIA - 720270986- Fatura Hatirlatmasi ",,,0,2026-04-14
19524113,137374966,41362771,,17679,17679,2026-04-13,17679,"2026-04-14 11:44:41",,,,,,27694549,,,,opbellen,,,0,2026-04-14
19524190,126005909,,114482081,17679,17679,2026-04-14,17679,"2026-04-14 09:52:35",,,1976120,,,,,,,"Mail van 03/04 niet ontvangen, opnieuw gestuurd. Probleem in het systeem, indien ze het niet ontvangen, zal ze ons terugbellen in half uur",,,0,2026-04-15
19524191,126005909,,114482081,17679,17679,2026-04-14,17679,"2026-04-16 15:21:24",,,,,,,36375959,,,"RE: RE: Copy of: Inlichting betreffende het schadegeval : 972650253001 van 18/03/2026 - Uw referte : CT WORKS 18/03",,,0,2026-04-16
19524195,139277591,,114471319,17679,17679,2026-04-14,17679,"2026-04-22 15:34:55",,,1976121,,,,,,,"Expert zelf momenteel niet beschikbaar, zal ons contacteren hiervoor in de loop van deze week",,,0,2026-04-22
19524197,139141643,41361785,,17679,17679,2026-04-14,17679,"2026-04-14 16:44:38",,,,,,27695813,,,,"RE: Polissen ADN Solutions",,,0,2026-04-16
19524201,140771259,41404827,,17679,17679,2026-04-14,17679,"2026-04-15 11:58:05",,,1976133,,,,,,,"Mail van 08/04 niet teruggevonden, nogmaals gemaild naar Tania. Mail zal vandaag behandeld worden!",,,0,2026-04-15
19524205,140765438,41398967,,17679,17679,2026-04-14,17679,"2026-04-24 10:49:24",,,1976139,,,,,,,"Zal aan Nadia vragen loonmassa te verhogen naar 54K EUR en de kwijting aan te passen",,,0,2026-04-20
19524213,140749446,41363133,,17679,17679,2026-04-14,17679,"2026-04-24 11:44:56",,,1976151,,,,,,,"Mail van 31/03 goed ontvangen, ze zal het verwerken",,,0,2026-04-22
19524219,139314629,,114481972,17679,17679,2026-04-14,17679,"2026-04-16 14:59:35",,,,,,27696059,,,,"RE: Uw referte: 000022647698 3736349403 1VUX342 ANTON DYALKOV Onze referte: [692827]",,,0,2026-04-15
19524223,133407818,,114464773,17679,17679,2026-04-14,17679,"2026-04-15 10:18:51",,,1976169,,,,,,,"Mail goed ontvangen maar nog niet verwerkt, zal aan collega vragen om het te bekijken",,,0,2026-04-22
19524227,140649872,41399220,,17679,17679,2026-04-14,17679,"2026-04-14 16:44:09",,,1976181,,,,,,,"Gert werkt van thuis, collega zal hem een bericht sturen om het dossier te bekijken",,,0,2026-04-15
19524231,140503590,41046696,,17679,17679,2026-04-14,17679,"2026-04-17 09:20:02",,,1976199,,,,,,,"Ze zal het deze week betalen, wacht op een betaling van een klant",,,0,2026-04-17
19524279,137374966,41362771,,17679,17679,2026-04-14,17679,"2026-04-14 16:53:47",,,1976247,,,,,,,"Sepa via portaal doorgestuurd",,,0,2026-04-15
19524324,140771338,41408186,,17679,17679,2026-04-14,17679,"2026-04-21 11:21:01",,,,,,,36377608,,,"Aanvraag offerte Talensia nr 011901369213 op naam van BV BILMUT",,,0,2026-04-21
19524353,131622287,41333211,,17679,17679,2026-04-14,17679,"2026-04-30 15:10:41",,,,,,27698047,,,,"Polis: 730679974",,,0,2026-04-29
19524368,136786570,39420230,,17679,17679,2026-04-14,17679,"2026-04-22 15:37:08",,,1976392,,,,,,,"Niet bereikbaar -- Krediet is normaal gezien op 09/04/2026 terugbetaald, maar vandaag zou het van de rekening afgehouden zijn. Morgen opnieuw proberen te bellen",,,0,2026-04-15
19524454,133407818,,114464773,17679,17679,2026-04-15,17679,"2026-04-29 09:17:19",,,,,,,36380034,,,"Inlichting betreffende het schadegeval : 972591286201 van 29/12/2025 - Uw referte: Yildiz Necati",,,0,2026-04-29
19524463,139141643,41361785,,17679,17679,2026-04-15,17679,"2026-04-24 10:43:36",,,,,,27700041,,,,"RE: Uw offerte nr 011.901.342.474 op naam van ADN SOLUTIONS ",,,0,2026-04-16
19524509,140771259,41404827,,17679,17679,2026-04-15,17679,"2026-04-17 09:19:06",,,1976627,,,,,,,"Dossier doorgestuurd naar grote ondernemingen (02 622 74 12). Ze zullen het met spoed bekijken!",,,0,2026-04-17
19524512,140771259,41404827,,17679,17679,2026-04-15,17679,"2026-04-22 15:36:41",,,,,,27700776,,,,"RE: Prijsofferte - 014336168 - Ibryam Suyleyman Mehmed - Mehmet Akif Tuzdelen (60278) <RQ-009945902>",,,0,2026-04-21
19524547,139486123,41408227,,17679,17679,2026-04-15,17679,"2026-04-22 15:36:57",,,,,,27701289,,,,"Kredietaanvraag; Hal 70 BV (BE0800.840.413)",,,0,2026-04-17
19524549,139486123,41408227,,17679,17679,2026-04-15,17679,"2026-04-20 11:52:01",,,,,,27701289,,,,"Kredietaanvraag; Hal 70 BV (BE0800.840.413)",,,0,2026-04-20
19524561,133390352,39576480,,17679,17679,2026-04-15,17679,"2026-05-05 10:58:20",,,,,,27701400,,,,"RE: Polis: 730626304",,,0,2026-05-05
19524569,132597078,41409183,,17679,17679,2026-04-15,17679,"2026-04-17 09:18:52",,,,,,27701531,,,,"Kredietaanvraag: DILAN OZ BV (BE0761.560.559)",,,0,2026-04-17
19524630,126797360,41052548,,17679,17679,2026-04-15,17679,"2026-05-04 10:30:00",,,,,,27702074,,,,"ASMA - 7050286-BBP-00003 - Toevoeging Ford Transit (2JMG578)",,,0,2026-05-04
19524730,134875376,,114455542,17679,17679,2026-04-16,17679,"2026-04-22 15:36:16",,,1973259,,,,,,,"Nog geen antw van KBC, ze gaan het nodige doen.",,,0,2026-04-22
19524765,140503613,41369617,,17679,17679,2026-04-16,17679,"2026-04-20 14:33:56",,,,,,27704621,,,,"Re: Soru listesi",,,0,2026-04-20
19524781,139486123,41408227,,17679,17679,2026-04-16,17679,"2026-04-17 09:18:59",,,,,,27701289,,,,"Kredietaanvraag; Hal 70 BV (BE0800.840.413)",,,0,2026-04-17
