task_id,user_id_from,user_id_to,text,title,bet_id,schade_id,contract_id,created,end_date,dynamic_to_task_id,dynamic_add_days,status,completed,user_id_completed,kleur,sequenceId,sequenceOrder
28498147,17478,17679,"Van 664 naar 708, graag rechtzetting met axa aub","Premieverhoging ",139145074,,39862209,"2025-03-21 10:27:20",2025-03-21,,0,0,"2025-03-24 17:36:25",17679,,,
28498215,17679,17679,,"AG bellen voor opmaak",139476809,,41140501,"2025-03-21 12:08:17",2025-03-21,,0,0,"2025-03-24 09:33:18",17679,,,
28498271,17679,17679,,"Verzekeringsbewijs opsturen per mail",140622847,,41139039,"2025-03-21 14:03:19",2025-03-25,,0,0,"2025-03-25 10:10:19",17679,,,
28498295,17679,17679,,"verklaring opsturen",140484802,,41012941,"2025-03-21 14:44:24",2025-03-22,,0,0,"2025-03-24 11:16:58",17679,,,
28498301,17679,17679,,"polisstukken opvolgen",137995269,,41141167,"2025-03-21 14:52:59",2025-03-24,,0,0,"2025-03-24 11:17:08",17679,,,
28498330,17679,17679,,"Uitbetaling navragen",140473210,,41103989,"2025-03-21 15:28:58",2025-03-25,,0,0,"2025-03-25 09:38:21",17679,,,
28498604,17679,17679,,"Vonck bellen",126005405,114401102,,"2025-03-24 12:37:21",2025-03-24,,0,0,"2025-03-25 10:10:15",17679,,,
28498710,20135,20135,,"oguz ilhan aranacak ",140586936,,,"2025-03-24 15:26:20",2025-03-31,,0,0,"2025-04-04 10:27:08",20135,,,
28498750,20135,20135,,"bekir bey e yazili hatirlatma don ",140616453,,,"2025-03-24 16:09:16",2025-03-28,,0,0,"2025-04-04 10:26:57",20135,,,
28498775,20135,20135,,"tekrar aranacak garage donne den ",140600736,,,"2025-03-24 16:33:44",2025-03-31,,0,0,"2025-04-04 10:27:05",20135,,,
28498777,20135,20135,,aranacak,140598024,,,"2025-03-24 16:38:03",2025-03-31,,0,0,"2025-04-04 10:27:13",20135,,,
28498783,20135,20135,,"tekrar aranacak ",140588504,,,"2025-03-24 16:39:53",2025-04-23,,0,0,"2026-01-20 13:40:45",20135,,,
28499113,17679,17679,"Vragen wanneer uitbetaald wordt","Baloise bellen ",139487411,113774763,,"2025-03-25 15:26:37",2025-03-26,,0,0,"2025-03-25 15:30:11",17679,,,
28499147,20135,20135,,"Toplantida tekrar aranacak",140617411,,,"2025-03-25 15:58:23",2025-04-28,,0,0,"2026-01-20 13:40:54",20135,,,
28499256,19987,17679,"Aanrijdingsformulier opvragen van de klant","To do",139595031,114399600,,"2025-03-26 09:45:27",2025-03-27,,0,0,"2025-03-26 09:46:21",19987,,,
28499267,18961,20135,"25/03 tarihinde ofis numaramizi aramis","Musteri geri aranacak",140585082,,,"2025-03-26 10:00:11",2025-03-31,,0,0,"2025-03-31 12:25:25",20135,,,
28499317,18961,18961,"Toevoeging Patroons - mpij dient dit zelf te doen ","Opvolgen aanpassing offerte",140623835,,41140698,"2025-03-26 11:16:01",2025-04-03,,0,0,"2025-04-08 08:30:59",18961,,,
28499359,17679,17679,,"opzeg opvolgen",140449846,,41143937,"2025-03-26 12:03:22",2025-03-26,,0,0,"2025-03-26 14:15:14",17679,,,
28499362,18961,18961,"Auto offerte gemaakt met Talensia korting - dus opvolgen dat de andere polissen ook mee overkomen ","Talensia opvolgen voor voordeeltarief",140625164,,41143221,"2025-03-26 12:06:52",2025-04-03,,0,0,"2025-11-03 09:17:17",18961,,,
28499405,17679,17679,,"dossier bespreken met emine abla",139381595,,,"2025-03-26 14:14:59",2025-04-04,,0,0,"2025-04-04 12:08:39",17679,,,
28499581,17679,17679,"voorlopig balans laatste versie opvragen","Tuba abla spreken",140482993,,41108155,"2025-03-27 10:28:06",2025-04-02,,0,0,"2025-04-03 10:46:16",17679,,,
28499611,20135,20135,,"Annesi vefat etmisti konusamamistik",140607563,,,"2025-03-27 10:59:05",2025-04-28,,0,0,"2026-01-20 13:41:01",20135,,,
28499770,18961,18961,"Opvolgen of het gehandtekend is",Handtekening,139747830,,41144680,"2025-03-27 14:41:02",2025-03-30,,0,0,"2025-03-31 14:11:01",18961,,,
28500051,20135,20135,,"3 hafta sonra aranacak yurt disinda kendisi ",140615459,,,"2025-03-28 12:11:27",2025-04-22,,0,0,"2026-01-20 13:40:39",20135,,,
28500076,20135,20135,,"Suanda Turkiye de dondugunde arayacak aramaz ise biz tekrar arayalim",140585470,,,"2025-03-28 13:07:07",2025-04-22,,0,0,"2026-01-20 13:41:06",20135,,,
28500129,17679,17679,,"Opzeg opvolgen",139741212,,41145571,"2025-03-28 15:00:58",2025-03-28,,0,0,"2025-03-28 17:12:27",17679,,,
28500214,17679,17679,"voor getuigen","ag bellen",127072140,114405913,,"2025-03-28 17:13:19",2025-04-02,,0,0,"2025-04-03 11:34:21",17679,,,
28500469,20135,20135,,"gorusmedeyim daha sonra lutfen dedi ",140614979,,,"2025-03-31 12:25:08",2025-04-22,,0,0,"2026-01-20 13:40:42",20135,,,
28500477,20135,20135,,"Esi ameliayt oldu sunada hastanede esi ilgileniyor o yuzden 1 ay sonra aranmak istiyor",140615623,,,"2025-03-31 12:35:02",2025-04-28,,0,0,"2026-01-20 13:40:57",20135,,,
28500604,18961,18961,"Indien mandaten getekend, doorsturen naar mppij ","Handtekeningen mandaat nakijken ",139741212,,41146920,"2025-03-31 15:33:57",2025-04-02,,0,0,"2025-04-02 15:23:39",18961,,,
28500902,20135,20135,,"suanda musaot degil ",140570021,,,"2025-04-01 13:45:34",2025-04-22,,0,0,"2026-01-20 13:41:03",20135,,,
28500923,18961,18961,"Zien of docs ondertekend zijn","Handtekening nakijken ",126042839,,41146631,"2025-04-01 14:09:10",2025-04-02,,0,0,"2025-04-02 09:12:31",18961,,,
28501137,18961,18961,"Mandaat overdrachten nakijken of die binnen zijn, nadien deze berekenen bij Axa, zodoende een Talensia op te maken en de splitsingskosten te schrappen uit de autopolis.","Mandaat overdrachten nakijken ",139741212,,,"2025-04-02 09:11:16",2025-04-06,,0,0,"2025-04-17 09:11:14",18961,,,
28501299,18961,18961,"Nakijken of de betaling afgeboekt is","Betalinsstatus nakijken",140498767,,41037829,"2025-04-02 12:23:12",2025-04-07,,0,0,"2025-04-08 13:18:34",18961,,,
28501302,17679,17679,,"Sepa opvolgen",126709869,,39360580,"2025-04-02 12:45:12",2025-04-03,,0,0,"2025-04-03 10:45:47",17679,,,
28501322,17679,17679,"bellen en afspraak maken","expertgegevens opvolgen",126005901,114406350,,"2025-04-02 14:08:23",2025-04-03,,0,0,"2025-04-03 11:34:27",17679,,,
28501358,18961,18961,"Korting gevraagd - offerte opvolgen en premies doorgeven aan de klant.","Feedback Axa opvolgen",140633940,,41154539,"2025-04-02 15:21:27",2025-04-03,,0,0,"2025-04-08 08:30:17",18961,,,
28501360,18961,18961,"Feedback van Isabelle opvolgen","Feedback Isabelle - building opvolgen ",125967484,,41146696,"2025-04-02 15:23:12",2025-04-03,,0,0,"2025-04-08 08:31:11",18961,,,
28501399,18961,18961,"Klant een mail + bericht gestuurd wacht op feedback voor opmaak","Feedback klant",139511286,,,"2025-04-02 16:17:18",2025-04-06,,0,0,"2025-04-17 09:11:04",18961,,,
28501414,17679,17679,"vraagt 25-30K","kredietaanvraag lanceren",140626369,,,"2025-04-02 16:46:54",2025-04-05,,0,0,"2025-04-05 16:15:01",17679,,,
28501547,17679,17679,,"Offerte opvolgen",140634125,,41155284,"2025-04-03 10:45:17",2025-04-07,,0,0,"2025-04-09 10:15:31",17679,,,
28501549,20135,20135,,"pazartesi tekrar arayin dedi ",140568057,,,"2025-04-03 10:47:31",2025-04-07,,0,0,"2025-04-14 10:33:18",20135,,,
28501553,20135,20135,,"aranacak ",140568057,,,"2025-04-03 10:53:58",2025-04-07,,0,0,"2025-04-14 10:33:21",20135,,,
28501632,18961,18961,"Nakijken of attest binnen is","Schade attest",140634077,,41155494,"2025-04-03 12:13:18",2025-04-07,,0,0,"2025-04-08 13:17:40",18961,,,
28501712,17679,17679,,"ag bellen voor toevoeging nummerplaat",137995269,,41139723,"2025-04-03 14:45:59",2025-04-25,,0,0,"2025-06-05 15:14:52",17679,,,
28501936,17679,17679,,"EB bellen",139741212,,41142124,"2025-04-04 10:55:32",2025-04-04,,0,0,"2025-04-04 15:07:19",17679,,,
28502000,17679,17679,,"verzekeringsdocumenten navragen",139001946,,41156255,"2025-04-04 12:05:33",2025-04-07,,0,0,"2025-04-07 14:22:11",17679,,,
28502029,18961,18961,"Offertes bespreken","Offertes bespreken",139393639,,41106216,"2025-04-04 13:26:08",2025-04-07,,0,0,"2025-05-19 08:35:14",18961,,,
28502217,20135,20135,,"yazili bir hatirlatma gonder ilerleyen gunlerde donerim demisti ",140584544,,,"2025-04-05 12:02:46",2025-04-25,,0,0,"2026-01-20 13:40:48",20135,,,
28502219,17679,17679,,"dossier navragen",126005585,,41091205,"2025-04-05 16:52:31",2025-04-07,,0,0,"2025-04-07 09:41:14",17679,,,
28502351,17679,17591,"klant vraagt laatste status dossier","schadedossier opvolgen",126706697,114402237,,"2025-04-07 10:40:13",2025-04-07,,0,0,"2025-04-10 15:44:25",17591,,,
28502411,17679,17591,"De premie zou gestegen zijn van 2717,78  EUR naar 2897,17 , vragen om deze te verlagen","Premie nakijken",126005561,,39869059,"2025-04-07 11:29:28",2025-04-07,,0,0,"2025-04-10 15:54:41",17591,,,
28502469,17679,18961,"Wenst een herziening, indien nodig offerte vragen van AXA","dossier herzien",131622287,,,"2025-04-07 12:30:04",2025-04-09,,0,1,,,,,
28502475,18961,18961,"zie dat de polis nog niet is opgemaakt - conact opnemen met Axa hiervoor","Bellen voor opmaak polis ",139807353,,41057880,"2025-04-07 12:56:59",2025-04-08,,0,1,,,,,
28502547,17679,17591,"Kan je maatschappij bellen voor aanstelling van expert, aub?","Klant vraagt achter expertise datum",126005901,114406350,,"2025-04-07 15:06:35",2025-04-07,,0,0,"2025-04-11 16:02:13",17591,,,
28502549,17679,17591,"Kan je maatschappij bellen voor update dossier?","Klant vraagt status dossier",126005901,114361725,,"2025-04-07 15:07:11",2025-04-07,,0,0,"2025-04-28 22:19:16",17591,,,
28502645,17679,17679,,"dossier bespreken met melda abla",140635806,,41157717,"2025-04-07 17:30:57",2025-04-07,,0,0,"2025-04-08 10:55:52",17679,,,
28502659,18961,18961,"Mail gestuurd naar de klant voor bankrek. - Opvolgen",Bankrekening,140633940,,41154539,"2025-04-08 08:30:45",2025-04-10,,0,0,"2025-04-17 09:10:47",18961,,,
28502839,18961,18961,"Murat Karaboga - zien of docs zijn getekend - en sepa uploaden","Handtekening docs opvolgen",139483747,,41156953,"2025-04-08 11:42:52",2025-05-13,,0,0,"2025-08-19 10:27:38",18961,,,
28502849,17679,17591,,"polis schorsen wegens schrapping nummerplaat",139341286,,39448570,"2025-04-08 11:53:31",2025-04-08,,0,0,"2025-04-10 17:06:36",17591,,,
28503278,17679,17679,,"bloc retour opvolgen",139527900,,39573114,"2025-04-09 16:46:08",2025-04-10,,0,0,"2025-04-10 10:52:02",17679,,,
28503571,18961,17679,"Klant wenst spoedig een epxertise. Kunnen we bellen om spoed achter het dossier te zetten ?","Inbellen voor rappel mail ",125967484,,41146696,"2025-04-10 15:47:50",2025-04-11,,0,0,"2025-04-11 09:47:07",17679,,,
28503606,18961,18961,"ASL Talensia bereken","ASL Talensia bereken",139741212,,41145674,"2025-04-10 16:45:14",2025-04-14,,0,0,"2025-04-17 09:06:15",18961,,,
28503641,17679,17679,"Kopie facturen navragen en de klant sturen","AXA bellen",139818193,,39987946,"2025-04-10 17:19:33",2025-04-11,,0,0,"2025-04-11 09:58:41",17679,,,
28503751,17591,17591,,"Plaatsingsmandaat ondertekend? ",140498164,,41167187,"2025-04-11 12:28:46",2025-04-14,,0,0,"2025-04-28 22:25:37",17591,,,
28503761,17679,17679,,"sepa opsturen",140564665,,41104943,"2025-04-11 12:50:31",2025-04-14,,0,0,"2025-04-14 11:57:02",17679,,,
28503765,17679,17679,"klant heeft controle","Alle contracten verzekering + kredieten opsturen",139487411,,,"2025-04-11 13:17:35",2025-04-11,,0,0,"2025-04-14 09:51:58",17679,,,
28503825,17679,17591,,"Klant vraagt hoe het zit met de vrijstelling en wnr zij dit zullen ontvangen",128689247,114373500,,"2025-04-11 14:50:22",2025-04-11,,0,0,"2025-04-28 22:19:28",17591,,,
28503857,17591,17591,,"Verslag lekzoekdetectie opvragen DrySolutions",139381595,114409001,,"2025-04-11 15:19:57",2025-04-25,,0,0,"2025-06-25 17:52:27",17591,,,
28503862,17679,17679,,"Sepa opvolgen",140564665,,41104943,"2025-04-11 15:23:07",2025-04-14,,0,0,"2025-04-14 09:32:16",17679,,,
28503927,17679,17679,,"dossier bestuderen",140647774,,,"2025-04-11 17:22:30",2025-04-11,,0,0,"2025-04-15 14:27:18",17679,,,
28503929,17679,17679,,"dossier bekijken",133643964,,41153735,"2025-04-11 17:24:06",2025-04-11,,0,0,"2025-04-14 11:57:07",17679,,,
28504202,17591,17591,,"Vragen achter bewijs aangetekende zending tegenopzeg",139487411,,39419777,"2025-04-14 13:52:15",2025-04-14,,0,0,"2025-04-28 22:25:27",17591,,,
28504213,17679,18961,"Premie zou van 1785 gestegen zijn naar 1920 EUR
Vragen aan axa om dit te verlagen","AXA bellen",126310988,,39872739,"2025-04-14 14:05:17",2025-04-29,,0,0,"2025-05-06 12:03:49",18961,,,
28504346,18961,18961,"Polis naar de klant toesturen ter ondertekening","Polis naar de klant toesturen ter ondertekening",139741212,,41146938,"2025-04-14 16:29:10",2025-04-15,,0,1,,,,,
28504425,18961,18961,"Feedback klant opvolgen voor afspraak","Feedback klant opvolgen voor afspraak",140635806,,41157719,"2025-04-15 09:28:08",2025-04-20,,0,0,"2025-11-03 09:18:12",18961,,,
28504449,18961,18961,"Opzeg + mandaat verstuurd - zien of alles getekend is en doorsturen naar Baloise + Euromex","Handtekening opvolgen",140625164,,41155451,"2025-04-15 09:56:22",2025-04-17,,0,0,"2025-11-03 09:18:03",18961,,,
28504539,17679,17679,"klant zou ipt hebben, hoe opname doen en is dit wel mogelijk?
relatie met de bank is opgezegd, klant heeft lopende woonkrediet via fortis lopen, en hij wilt renoveren","AG Bellen: 03 218 33 70",140648693,,,"2025-04-15 12:04:39",2025-04-15,,0,0,"2025-04-15 14:10:37",17679,,,
28504598,17679,17679,"Klant is momenteel via Beobank verzekerd, was verplicht (!) omdat hij zijn woonkrediet daar heeft genomen. Wenst terug bij ons verzekerd te worden hiervoor","Opnieuw offerte berekenen voor zelfde voertuiig",126813087,,38009587,"2025-04-15 14:25:03",2025-04-15,,0,0,"2025-04-18 17:03:30",17679,,,
28504677,17679,17679,,"Osman kaya bellen voor financiering",140509232,,,"2025-04-15 16:01:46",2025-04-15,,0,0,"2025-04-16 11:16:27",17679,,,
28504814,17679,17679,,"AC bellen",137401541,,41169858,"2025-04-16 09:53:18",2025-04-22,,0,0,"2025-04-22 11:21:03",17679,,,
28505052,20157,20157,"adres klant klopt niet dit rechtszetten","AXA bellen ",139258234,,,"2025-04-16 16:47:38",2025-04-17,,0,0,"2025-05-15 09:31:10",20157,,,
28505066,17679,17679,,"gk opsturen",139582328,,40979751,"2025-04-16 17:00:27",2025-04-23,,0,0,"2025-04-23 15:23:57",17679,,,
28505429,17679,17679,,"documenten nieuwe voertuig afdrukken",126005901,,39280249,"2025-04-17 17:37:45",2025-04-18,,0,0,"2025-04-18 10:55:51",17679,,,
28505472,17679,17679,,"klant opbellen",140647774,,,"2025-04-18 10:05:18",2025-04-18,,0,0,"2025-04-18 13:17:31",17679,,,
28505577,17679,17679,"opmaak polissen mevr + opzeg polissen mnr","AG bellen",140625538,,,"2025-04-18 14:24:43",2025-04-23,,0,0,"2025-04-23 12:57:50",17679,,,
28505621,17679,17679,,"opzeg opvolgen en ag mail sturen",126129688,,41171797,"2025-04-18 16:50:00",2025-04-23,,0,0,"2025-04-23 13:16:30",17679,,,
28505637,20135,20135,,"randevu ile geleyim diyor gelmez ise tekrar ara ",140586082,,,"2025-04-19 14:36:28",2025-04-27,,0,0,"2026-01-20 13:41:15",20135,,,
28505888,17679,17679,"dossier zonder gevolg","AC bellen",140509232,,41170629,"2025-04-22 12:46:36",2025-04-22,,0,0,"2025-04-22 13:34:55",17679,,,
28506573,20135,20135,,"daha sonra suan misait degilim dedi ",140585606,,,"2025-04-24 11:20:24",2025-04-25,,0,0,"2026-01-20 13:40:52",20135,,,
28507302,17679,17679,,"dossier bellen",137401541,,41169858,"2025-04-28 11:02:17",2025-04-28,,0,0,"2025-04-28 15:07:16",17679,,,
28507763,17679,17679,,"dossier invoeren",139345040,,41176627,"2025-04-29 11:40:44",2025-04-29,,0,0,"2025-04-29 12:31:19",17679,,,
28507786,17679,17679,,"dossier opvolgen",140652536,,41176175,"2025-04-29 11:57:03",2025-05-02,,0,0,"2025-05-02 09:31:14",17679,,,
28507955,18961,18961,"Opvolgen handtekening mandaat","Opvolgen handtekening mandaat",139345040,,41174556,"2025-04-29 16:17:49",2025-04-29,,0,1,,,,,
28508015,17679,17679,,"Kopie nieuwe factuur opsturen naar klant",138758334,,38281800,"2025-04-29 17:33:48",2025-05-12,,0,0,"2025-05-12 11:26:09",17679,,,
28508123,17679,17679,,"aanvraag indienen",139345040,,41176627,"2025-04-30 11:01:47",2025-04-30,,0,0,"2025-05-02 11:30:46",17679,,,
28508191,17591,17591,,"In afwachting van opmaak polis voor ondertekening",126005697,,41176283,"2025-04-30 12:54:36",2025-04-30,,0,0,"2025-06-25 17:52:37",17591,,,
28508193,17591,17591,,"In awachting van opmaak polis ter ondertekening",126005697,,41176283,"2025-04-30 12:55:02",2025-05-09,,0,0,"2025-06-25 17:52:47",17591,,,
28508195,20157,20157,"03 286 27 50 klant wil 6 maandelijks betalen","AXA bellen",137149546,,38164200,"2025-04-30 12:58:15",2025-04-30,,0,0,"2025-05-09 10:11:39",20157,,,
28508244,17679,20157,,"Factuur opvolgen",126005729,,41179318,"2025-04-30 15:18:05",2025-05-18,,0,0,"2025-05-21 10:29:38",20157,,,
28508345,17679,17679,,opvolgen,140652536,,41179635,"2025-05-02 11:10:37",2025-05-05,,0,0,"2025-05-05 11:14:51",17679,,,
28508889,18961,18961,"Dossier navragen aan collega's wat er juist moet gebeuren","Dosssier navragen",139487411,114367979,,"2025-05-06 08:47:07",2025-05-06,,0,1,,,,,
28509054,17679,17679,"Klant zou momenteel krediet hebben bij Fortis, rentevoet gestegen naar 4,75%.
Kunnen we samenwerken met elantis en vdk en hoelang is de antwoordtermijn?","Hans bellen 0475 38 66 98",140587776,,,"2025-05-06 13:43:14",2025-05-06,,0,0,"2025-05-06 15:24:32",17679,,,
28509431,17679,17679,,"Uitbetaling nakijken",140652536,,41179635,"2025-05-07 14:36:08",2025-05-09,,0,0,"2025-05-08 15:22:12",17679,,,
28509708,18961,20157,"Optimco bellen voor verzekeringsbewijs + aangepaste factuur

Collega zou op 08/04 per mail een aangepast factuur hebben aangevraagd (halfjaarlijkse betalingen). Tot op heden hebben wij dit nog niet ontvangen. 
Ondertussen is de verzekeringsbewijs van de klant ook verlopen. 
Gelieve de aangepaste kwitantie en een geldig verzekeringsbewijs door te sturen.","Optimco bellen voor verzekeringsbewijs + aangepaste factuur",140504027,,41157550,"2025-05-08 13:10:14",2025-05-09,,0,0,"2025-05-09 09:54:29",20157,,,
28509754,18961,18961,"Mpij bellen voor verder feedback dossier","Mpij bellen voor verder feedback dossier",126005325,114403979,,"2025-05-08 14:42:25",2025-05-14,,0,0,"2025-08-19 10:27:16",18961,,,
28509857,17679,17679,"Dossier is betaald aan makelaar","AXA bellen",138999036,,40240284,"2025-05-08 17:04:44",2025-05-08,,0,0,"2025-05-09 10:15:47",17679,,,
28509869,17679,17679,,"EB bellen",139497455,,41181272,"2025-05-08 17:44:03",2025-05-09,,0,0,"2025-05-09 12:51:10",17679,,,
28510007,17679,17679,,"Uitbetaling nakijken",139030963,,41181999,"2025-05-09 11:59:06",2025-05-12,,0,0,"2025-05-12 11:28:13",17679,,,
28510018,17679,17679,,"Plaatsingsmandaten opvolgen",126005561,,,"2025-05-09 12:14:50",2025-05-09,,0,0,"2025-05-09 15:56:04",17679,,,
28510173,17679,17679,,"opzeg opvolgen + opmaak op dochter",140597414,,,"2025-05-09 16:18:03",2025-05-09,,0,0,"2025-05-12 11:10:45",17679,,,
28510479,17679,17679,,"uitbetaling nakijken",140656511,,41180683,"2025-05-12 12:40:00",2025-05-13,,0,0,"2025-05-13 14:31:07",17679,,,
28510554,18961,18961,"Nakijken of betaling is gelukt","Nakijken of betaling is gelukt",139582328,,39573660,"2025-05-12 14:29:14",2025-05-14,,0,0,"2025-05-19 08:38:26",18961,,,
28510695,17679,17679,,"Polisstukken opvragen",126005561,,41184154,"2025-05-12 16:40:51",2025-05-13,,0,0,"2025-05-13 10:14:01",17679,,,
28510719,17679,17679,,"Ayse laten bellen",137995269,114413320,,"2025-05-12 17:35:39",2025-05-14,,0,0,"2025-05-14 09:33:21",17679,,,
28510836,17679,17679,,"Verzekeringsbewijs opvolgen",126005869,,39095387,"2025-05-13 10:35:28",2025-05-15,,0,0,"2025-05-15 12:18:36",17679,,,
28510838,17679,17679,,"Factuur aanpassen naar 6 maandelijks en deze per mail naar de klant sturen",126005869,,39095387,"2025-05-13 10:35:59",2025-07-21,,0,0,"2025-07-22 13:08:35",17679,,,
28510859,17679,17679,,"Betaling nakijken via AXA systeem",138999036,,40240284,"2025-05-13 11:00:36",2025-05-14,,0,0,"2025-05-14 15:14:50",17679,,,
28510893,17679,17679,,"Opzegdatum navragen optimco",140597414,,41184555,"2025-05-13 11:39:37",2025-05-14,,0,0,"2025-05-14 09:33:17",17679,,,
28510939,17679,17679,,opvolgen,139486123,,41185159,"2025-05-13 12:21:22",2025-05-14,,0,0,"2025-05-16 11:19:14",17679,,,
28511403,18961,18961,"Handtekening nakijken en opzeg doorsturen","Handtekening nakijken ",140649593,,41183629,"2025-05-14 12:55:50",2025-05-14,,0,0,"2025-05-19 08:37:59",18961,,,
28511435,17679,17679,"Navragen of we voor een 68 jarige een aanvraag kunnen doen en tot max hoeveel","AC bellen",140659922,,41187116,"2025-05-14 14:31:04",2025-05-15,,0,0,"2025-05-15 12:18:32",17679,,,
28511495,17679,17679,,opvolgen,140660105,,41187425,"2025-05-14 16:21:52",2025-05-16,,0,0,"2025-05-20 10:57:08",17679,,,
28511598,17679,17679,,"navragen bij kubi",140649291,,41171223,"2025-05-15 10:00:31",2025-05-16,,0,0,"2025-05-20 10:57:11",17679,,,
28511822,18961,18961,"Zien of betaling is gebeurd ","Zien of betaling is gebeurd",139319794,,39154714,"2025-05-15 15:18:42",2025-05-19,,0,0,"2025-05-19 08:37:31",18961,,,
28511857,17679,17679,,opvolgen,139486123,,41185159,"2025-05-15 16:00:54",2025-05-16,,0,0,"2025-05-16 09:55:08",17679,,,
28511921,20135,20135,,"arama yapilacak  akif unutma dedi ",140660695,,,"2025-05-15 18:05:11",2025-05-18,,0,0,"2026-01-20 13:41:11",20135,,,
28512780,17679,17679,,opvolgen,126005593,,41190425,"2025-05-20 11:46:53",2025-05-21,,0,0,"2025-05-21 11:53:28",17679,,,
28512889,17679,17679,,"AXA bellen",140660695,,41191453,"2025-05-20 14:49:53",2025-05-21,,0,0,"2025-05-21 11:53:25",17679,,,
28513223,17679,17679,,"AC bellen",139493188,,41179195,"2025-05-21 13:02:53",2025-05-23,,0,0,"2025-05-23 11:56:17",17679,,,
28513311,20157,17679,,Terugbellen,139399022,,,"2025-05-21 15:52:39",2025-05-21,,0,0,"2025-06-03 11:23:01",17679,,,
28513316,17679,17679,,"opzeg opvolgen",140660695,,,"2025-05-21 15:57:53",2025-05-30,,0,0,"2025-05-26 12:57:13",17679,,,
28513342,17679,17679,,"dossier bestuderen",139501093,,41192636,"2025-05-21 16:57:59",2025-05-21,,0,0,"2025-05-22 15:59:06",17679,,,
28513560,17679,17679,,Terugbellen,140650306,,41171777,"2025-05-22 13:33:03",2025-05-22,,0,0,"2025-05-23 09:58:30",17679,,,
28513697,17679,17679,,"Polisdocumenten opvolgen",139401928,,41192642,"2025-05-22 16:14:05",2025-05-27,,0,0,"2025-05-27 11:33:01",17679,,,
28513731,17679,17679,,"contract opvolgen",139345040,,41179639,"2025-05-22 17:07:33",2025-05-23,,0,0,"2025-05-23 09:58:00",17679,,,
28513948,17679,17679,,"voertuigwijziging doorvoeren",139268156,,40237228,"2025-05-23 14:42:50",2025-05-23,,0,0,"2025-05-26 12:28:11",17679,,,
28514021,20157,18961,"Klant heeft gebeld i.v.m.. factuur van zijn auto.","Klant wilt factuur van auto",139588227,,,"2025-05-23 17:20:23",2025-05-26,,0,0,"2025-08-19 10:07:00",18961,,,
28514158,17679,17679,,"klant contacteren",140659922,,,"2025-05-26 10:27:48",2025-05-27,,0,0,"2025-05-27 11:23:53",17679,,,
28514785,17679,17679,"Schadestatistiek navragen en indien positief mandateren","AXA bellen ",140664287,,41195965,"2025-05-27 14:14:14",2025-05-28,,0,0,"2025-05-27 14:18:52",17679,,,
28514911,17679,17679,,"opzeg en sepa opvolgen",126005277,,,"2025-05-27 16:21:28",2025-05-30,,0,0,"2025-05-30 11:20:31",17679,,,
28515108,17679,17679,,"verzekeringsbewijs afdrukken",137016739,,41101537,"2025-05-28 11:09:47",2025-06-30,,0,0,"2025-06-30 17:22:06",17679,,,
28515210,17679,17679,,"iban opvragen",140660105,,41187425,"2025-05-28 14:13:34",2025-06-03,,0,0,"2025-06-03 10:18:48",17679,,,
28515287,17679,17679,,"dossier invoeren",140664458,,41196430,"2025-05-28 17:14:51",2025-06-02,,0,0,"2025-06-05 13:08:59",17679,,,
28515453,17679,17679,,"AXA bellen ivm mail Xolutions",139324579,114413315,,"2025-06-02 10:15:41",2025-06-02,,0,0,"2025-06-03 11:25:06",17679,,,
28515665,17679,17679,,"leasingaanvraag lanceren",140665215,,,"2025-06-02 14:40:11",2025-06-03,,0,0,"2025-06-03 15:30:39",17679,,,
28515671,17679,17679,,"offerte opvolgen",140665205,,41197711,"2025-06-02 14:42:37",2025-06-04,,0,0,"2025-06-02 15:00:01",17679,,,
28515896,17679,17679,,"plaatsingsmandaat opvolgen",139485770,,41225637,"2025-06-03 10:30:44",2025-06-03,,0,0,"2025-06-04 09:28:15",17679,,,
28516203,17679,17679,"- Aanvangsdatum 02/06/2025
- Gegevens vlaams woningfonds aanduiden
- maandelijks betalen
- SEPA opvolgen
- Mail sturen naar: life.retailoperations@axa.be","AXA bellen",134730553,,41059082,"2025-06-03 17:50:08",2025-06-03,,0,0,"2025-06-12 10:33:49",17679,,,
28516205,17679,17679,,"uitbetaling nakijken",140659922,,41187116,"2025-06-03 17:52:56",2025-06-05,,0,0,"2025-06-04 17:30:56",17679,,,
28516341,17679,17679,,"AG bellen",137995269,114396468,,"2025-06-04 10:56:23",2025-06-04,,0,0,"2025-06-05 13:07:51",17679,,,
28516343,17679,17679,,"dossier bespreken met Akif abi",140506689,,,"2025-06-04 10:56:36",2025-06-05,,0,0,"2025-06-25 10:02:26",17679,,,
28516388,17679,17679,,"AC Bellen",140649295,,41226660,"2025-06-04 11:50:41",2025-06-05,,0,0,"2025-06-05 15:03:16",17679,,,
28516433,17679,17679,,"garage opbellen voor factuur op te maken",139486123,,41185159,"2025-06-04 13:49:50",2025-06-04,,0,0,"2025-06-04 15:05:51",17679,,,
28516522,17679,17679,,Opvolgen,139550451,,41050098,"2025-06-04 16:24:45",2025-06-10,,0,0,"2025-06-10 17:35:50",17679,,,
28516543,17679,17679,,"Dossier nakijken",126130243,,41226727,"2025-06-04 16:51:09",2025-06-10,,0,0,"2025-06-04 17:31:13",17679,,,
28516555,17679,17679,,"AC bellen",126130243,,41226727,"2025-06-04 17:44:45",2025-06-05,,0,0,"2025-06-05 15:03:20",17679,,,
