schade_id,bet_id,beheerder,referentie_makelaar,referentie_tegenmaatschappij,datum,omschrijving,status,statusDetailed,afgelopen_reden,afgelopen_datum,added_by,added_time,edited_by,edited_time
114432341,139812117,,2025-07-0134,,"2025-07-10 00:00:00","Tijdens plaatsing raam laten barsten - NIET AANGEGEVEN",0,,,0000-00-00,18961,"2025-07-10 15:41:12",,"0000-00-00 00:00:00"
114432454,140482993,,22598487,,"2025-07-09 00:00:00","Schade voertuig 2HDG314 - 100% in fout",0,,,0000-00-00,17679,"2025-07-11 09:51:21",17591,"2025-10-17 09:55:54"
114432513,138069111,,92542678,,"2025-07-11 00:00:00","Schade door hevige regen",0,2,,0000-00-00,17679,"2025-07-11 13:59:22",17591,"2025-12-08 10:21:14"
114432568,139488985,,0607J3026801,,"2025-07-11 00:00:00",,0,,,0000-00-00,17478,"2025-07-11 16:56:27",18961,"2025-07-29 09:16:30"
114432569,126706697,,0605D0180601,,"2025-07-11 15:00:00","Tp botst op achterzijde klant - IN RECHT",0,,,0000-00-00,17679,"2025-07-11 17:08:30",17591,"2025-09-18 11:32:06"
114432611,126005125,,0125022338,,"2025-07-13 00:00:00","Medisch bijstand",0,,,0000-00-00,17679,"2025-07-14 08:59:03",,"0000-00-00 00:00:00"
114432691,139325948,,22595505,,"2025-07-10 22:45:00","Vzde verliest controle en rijdt geparkeerd voertuig aan - AANSPRAKELIJK",0,,,0000-00-00,18961,"2025-07-14 10:56:47",17591,"2026-04-27 09:36:17"
114432821,138320308,,92542937,,"2025-07-14 00:00:00","Venster vitrinekast gebarsten - ongekende oorzaak ",0,3-b,,0000-00-00,18961,"2025-07-14 14:50:44",18961,"2025-09-11 09:07:35"
114432964,140710399,,2025-07-0138,,"0000-00-00 00:00:00","Klant stond geparkeerd, een medewerker heeft bij het leegmaken van afval schade toegebracht aan het voertuig van onze verzekerde.",0,,,0000-00-00,18961,"2025-07-15 10:49:11",,"0000-00-00 00:00:00"
114433067,126005577,,22596221,,"2025-07-14 18:15:00","Vzde stond geparkeerd, tp reed spiegel aan - Merve Sen - IN RECHT ",0,,,0000-00-00,18961,"2025-07-15 14:24:21",18961,"2025-11-10 13:30:34"
114433319,132603416,,972550806901,,"2025-07-01 00:00:00","Ruit van de serre van de buurman gebarsten - AANSPRAKELIJK",0,,,0000-00-00,18961,"2025-07-16 15:55:40",17591,"2025-07-28 12:20:14"
114433399,137772674,,"Sari Adnan",,"2025-06-20 00:00:00",,0,,,0000-00-00,18961,"2025-07-17 09:42:53",18961,"2025-07-22 14:04:06"
114433759,139741212,,0607J3238201,,"2025-07-18 00:00:00",,0,,,0000-00-00,17679,"2025-07-18 16:26:13",18961,"2025-07-31 08:57:26"
114433979,126027120,,0801D2605001,,"2025-07-22 10:11:00","Waterschade veroorzaakt door siliconen knitnaden aan douchebak - gevolgschade gedekt",1,,,0000-00-00,18961,"2025-07-22 13:37:54",17591,"2026-03-18 09:45:46"
114434195,139789981,,0605D0559401,,"2025-07-21 14:40:00","Tp botst op achterzijde klant",0,,,0000-00-00,17679,"2025-07-23 12:05:48",17679,"2026-05-15 10:10:41"
114434342,139741212,,0605D0607901,,"2025-07-23 15:25:00","TP rijdt klant van achter aan tijdens het draaien - ONBEPAALD",0,,,0000-00-00,17679,"2025-07-24 10:03:49",17679,"2026-02-25 15:29:03"
114434371,132733812,,O2528767,,"2025-07-04 00:00:00","EUROMEX - Geparkeerd vzde aangereden door fiets - IN RECHT",0,,,0000-00-00,18961,"2025-07-24 11:05:57",18961,"2025-07-24 14:18:18"
114434447,139780212,,0605D0604701,,"2025-07-24 09:30:00","Geparkeerd voertuig van de klant aangereden door vrachtwagen - IN RECHT",0,,,0000-00-00,18961,"2025-07-24 14:06:55",18961,"2025-10-15 13:01:28"
114434555,132861822,,52500520,,"2025-07-09 00:00:00",Glasbraak,0,,,0000-00-00,18961,"2025-07-25 09:14:45",17591,"2025-08-05 09:11:18"
114434557,139655361,,0607J3375201,,"2025-05-19 12:03:00",,1,,,0000-00-00,18961,"2025-07-25 09:15:03",18961,"2025-10-28 13:32:29"
114434645,139789981,,0G04D9390902,,"2025-07-21 02:00:00","Tp botst op achterzijde klant - LETSELSCHADE",1,,,0000-00-00,18961,"2025-07-25 11:48:26",17591,"2026-04-02 15:47:53"
114434657,138089550,,0605D0750201,,"2025-07-24 18:30:00","Geparkeerd voertuig vzde aangereden door TP - IN RECHT",0,2,,0000-00-00,18961,"2025-07-25 12:04:01",17591,"2025-12-15 09:55:55"
114434707,134875376,,0607J3393201,,"2025-07-15 11:11:00","2GKL668 - GLASBRAAK",0,,,0000-00-00,18961,"2025-07-25 14:24:28",18961,"2025-11-05 14:53:12"
114435150,138728840,,972550860201,,"2025-07-07 00:00:00",,0,,,0000-00-00,18961,"2025-07-29 10:43:47",18961,"2025-07-29 10:44:04"
114435183,138089550,,0607J3468601,,"2025-07-14 00:00:00",,0,,,0000-00-00,18961,"2025-07-29 11:46:20",18961,"2025-08-04 09:34:02"
114435272,139345040,,072501570301,,"2025-05-16 00:00:00","AO - Jihad Saif - Ongekende omstandigheden",0,1,,0000-00-00,18961,"2025-07-29 14:44:54",18961,"2025-09-24 12:12:47"
114435276,139821573,,"972590661801 ",,"2025-07-01 00:00:00","Gevolgschade bij klant zelf - waterschade",0,,,0000-00-00,18961,"2025-07-29 14:48:24",17679,"2026-03-27 11:00:26"
114435305,140564665,,0725-016188-01,,"0000-00-00 00:00:00","AO - Eski Kazim",0,,,0000-00-00,18961,"2025-07-29 16:39:39",18961,"2025-10-21 15:34:53"
114435413,140443701,,0605D0782901,,"2025-05-21 21:00:00","Geparkeerd voertuig van de verzekerde aangereden dr tp - IN RECHT",0,1,,0000-00-00,17591,"2025-07-30 10:25:50",17679,"2026-01-16 14:29:51"
114435447,126050951,,0607J3499101,,"2025-02-14 11:11:00",,0,,,0000-00-00,18961,"2025-07-30 12:04:38",18961,"2025-07-30 15:30:36"
114435521,129400959,,0605D0755501,,"2025-07-28 13:11:00","Aanrijding met dieren - OMNIUM",0,2,,0000-00-00,18961,"2025-07-30 15:57:51",18961,"2025-11-10 13:55:45"
114435685,126005901,,0605D0778801,,"2025-07-26 18:20:00","Tp verandert van rijstrook en botst tegen auto van vde die rechtdoor reed - IN RECHT",0,,,0000-00-00,17591,"2025-07-31 14:15:05",17478,"2026-03-18 17:03:44"
114435705,126005577,,"22564359 ",,"2025-04-24 00:00:00","Merve Otag - Betwistbaar",0,,,0000-00-00,18961,"2025-07-31 15:13:09",20157,"2025-11-07 12:47:23"
114435716,139741212,,2025-07-0147,,"2025-07-30 00:00:00","Tp raak spiegel van vzde - AANSPRAKELIJKHEID ONBEPAALD (dossier niet ingegeven)",0,1,,0000-00-00,18961,"2025-07-31 15:45:23",18961,"2025-11-05 14:39:18"
114436012,132861822,,52504534,,"2025-07-09 08:00:00","Glasbraak - Zonder gevolg",0,,,0000-00-00,17591,"2025-08-04 09:46:12",17591,"2025-08-05 09:11:03"
114436209,137995269,,52505552,,"2025-06-20 00:00:00","Vzde (Yildiz Davud Burak) bromfiets werd aangereden door tp ",0,,,0000-00-00,18961,"2025-08-04 15:50:25",17591,"2025-09-26 09:47:42"
114436328,139741212,,2025-08-0149,,"2025-08-05 00:00:00","Depannage ",0,,,0000-00-00,17591,"2025-08-05 09:35:52",17591,"2025-09-19 09:31:46"
114436350,139527900,,2025-08-0150,,"2025-07-22 00:00:00","Klant raakte per ongeluk verkeerslichten - AANSPRAKELIJK",0,,,0000-00-00,17591,"2025-08-05 10:05:34",,"0000-00-00 00:00:00"
114436451,126054494,,67502283,,"2025-02-17 00:00:00","Vzde fietser heeft ongeval met tp (autobestuurder)",1,,,0000-00-00,18961,"2025-08-05 12:37:26",18961,"2025-09-04 14:24:41"
114436595,139500380,," 0G02J8972302",,"2025-08-02 11:11:00","Tp botst langs achterzijde tegen voertuig van vde - IN RECHT",0,,,0000-00-00,17591,"2025-08-06 09:16:13",17679,"2026-05-08 15:45:51"
114436771,139345040,,"0607J3731501 ",,"2025-08-05 11:11:00","Vzde reed tp langs achter - Mercedes Sprinter (2DLN480) - IN FOUT ",1,,,0000-00-00,18961,"2025-08-06 15:07:13",17679,"2026-03-31 09:20:45"
114436860,140155440,,2025-08-0153,,"2025-08-07 00:00:00","Poging tot diefstal + glasbraak - NIET GEDEKT",0,,,0000-00-00,17591,"2025-08-07 09:10:16",,"0000-00-00 00:00:00"
114437204,126004853,,67516896,,"2025-08-04 00:00:00","Tp (fietser) voert plotse manoevre uit en bots tegen bromfiets van vde - IN RECHT",1,,,0000-00-00,17591,"2025-08-08 12:10:57",18961,"2025-09-09 12:04:50"
114437423,137995269,,67514057,,"2025-06-20 00:00:00",,0,,,0000-00-00,18961,"2025-08-11 12:08:28",18961,"2025-11-05 09:58:00"
114437835,126005909,,0607J3861001,,"2025-08-12 00:00:00",,0,,,0000-00-00,18961,"2025-08-13 11:53:46",,"0000-00-00 00:00:00"
114438089,139741212,,C102566490,,"2025-08-14 15:09:00","Tp botst tegen voertuig vde langs achteren - IN RECHT",0,,,0000-00-00,17591,"2025-08-14 15:51:17",17679,"2025-11-27 10:57:25"
114438135,126005709,,0605D1423601,,"2025-08-16 16:00:00","Tp botst langs achteren in TR - IN RECHT",1,,,0000-00-00,17591,"2025-08-16 16:29:53",17679,"2026-01-09 15:52:32"
114438725,139345040,,0607J3981101,,"2025-08-06 11:20:00",,0,,,0000-00-00,18961,"2025-08-19 16:42:50",18961,"2025-11-05 10:01:10"
114438966,139144964,,2025-08-0156,,"2025-08-19 00:00:00","Waterschade na opkuis bij eindklant - AANSPRAKELIJK",0,,,0000-00-00,18961,"2025-08-21 08:50:16",,"0000-00-00 00:00:00"
114439004,140449044,,9725C0151901,,"2025-07-01 00:00:00","LEGAL VILLAGE - waterinfiltratie via dak (door verstopte afvoerbuis)",0,,,0000-00-00,18961,"2025-08-21 10:15:55",18961,"2025-08-25 10:28:00"
114439027,131622287,,V2511291,,"2025-06-16 00:00:00","Berlaar - Adams - Badts - ELEKSCHADE NAV PLAATSING LAADPAAL ",0,,,0000-00-00,17679,"2025-08-21 10:43:38",17679,"2026-02-03 13:31:02"
114439147,138961228,,0605D1498301,,"2025-07-26 15:53:00","Geparkeerde vzde werd aangereden door tp - IN RECHT",0,,,0000-00-00,18961,"2025-08-21 16:00:09",17591,"2025-12-08 10:21:54"
114439235,140506035,,972551570901,,"2025-12-03 00:00:00","WN SAHIN Cagatay heeft diefstal gepleegd van aannemer Miele. PV zal opgesteld worden",0,,,0000-00-00,17679,"2025-08-22 09:53:37",17679,"2025-12-05 10:03:40"
114439251,131622287,,O25C1406,,"2025-05-22 00:00:00","Tegenpartij probeert uit te wijken voor een andere wagen en botst tegen onze verzekerde - IN RECHT",0,,,0000-00-00,17679,"2025-08-22 10:27:32",17679,"2025-10-20 09:37:36"
114439567,126005901,,0607J4106801,,"2025-08-21 11:11:00","Schade DACIA - 2DVD351 - Ongekende omstandigheden - geen eis in omnium voor eigen schade",0,,,0000-00-00,18961,"2025-08-25 11:51:05",17679,"2026-04-01 10:17:55"
114439577,139655361,,0607J4105501,,"2025-08-19 15:00:00","Vzde reed achteruit tegen tp - AANSPRAKELIJK",1,,,0000-00-00,18961,"2025-08-25 12:10:46",17679,"2026-03-02 12:50:37"
114439907,126797360,,0605D1639301,,"2025-08-26 13:11:00","Grind op voorruit - Glasbraak",0,3-b,,0000-00-00,18961,"2025-08-26 14:44:31",17591,"2025-09-30 09:17:12"
114439911,140482993,,52515397,,"2025-06-27 00:18:00","Geparkeerd voertuig vzde werd aangereden - IN RECHT ",0,,,0000-00-00,18961,"2025-08-26 14:47:12",18961,"2025-08-26 15:49:53"
114440111,126131035,,52515729,,"2025-06-22 00:00:00","Schade met handelaarsplaat IN FOUT",1,,,0000-00-00,18961,"2025-08-27 11:13:07",17478,"2025-10-27 16:17:29"
114440162,126005869,,2025-08-0160,,"2025-08-27 00:00:00","Zou schade hebben aan marmeren plaat van eindklant",0,,,0000-00-00,17679,"2025-08-27 14:54:23",,"0000-00-00 00:00:00"
114440233,126405460,,0607J4225001,,"2025-07-02 00:00:00",,0,,,0000-00-00,18961,"2025-08-28 09:02:17",18961,"2025-09-03 10:28:31"
114440362,139581368,,2025-08-0161,,"0000-00-00 00:00:00","Schade aan ramen - Tp Jonathan Rens ",0,,,0000-00-00,18961,"2025-08-28 13:46:13",,"0000-00-00 00:00:00"
114440521,140504127,,2025-08-0162,,"2025-08-29 00:00:00","Geparkeerde voertuig van vde aangereden, zijspiegel beschadigd - IN RECHT",0,,,0000-00-00,17591,"2025-08-29 10:56:29",,"0000-00-00 00:00:00"
114440567,139578834,,2025-08-0163,,"2025-08-29 00:00:00","Glasbraak (barst)",0,,,0000-00-00,17591,"2025-08-29 12:43:22",17591,"2025-09-05 13:27:01"
114440875,139336843,,972551002901,,"2025-06-30 00:00:00","Voertuig in panne na uitvoering onderhoud/herstelling aan het voertuig ",1,,,0000-00-00,18961,"2025-09-01 14:57:20",20135,"2026-02-05 17:18:37"
114440934,139822519,,0605D1828501,,"2025-08-27 20:05:00","Geparkeerd vtg van de klant aangereden door tp - IN RECHT",0,,,0000-00-00,18961,"2025-09-01 17:12:37",18961,"2025-09-02 11:07:44"
114441063,139611311,,2025-09-0164,,"2025-09-01 00:00:00","Onbekende tp (fietser) botst tegen geparkeerde voertuig van vde - IN RECHT",0,,,0000-00-00,17591,"2025-09-02 10:44:17",,"0000-00-00 00:00:00"
114441146,138696702,,92553382,,"2025-09-01 00:00:00","Gebarsten raam - ongekende oorzaak ",0,,,0000-00-00,18961,"2025-09-02 14:16:35",17591,"2025-10-28 10:00:59"
114441186,134875376,,0605D1825401,,"2024-05-17 11:11:00","Bestuurder zou postbus hebben geraakt - AANSPRAKELIJK",0,,,0000-00-00,18961,"2025-09-02 15:24:58",17591,"2026-04-24 09:14:16"
114441394,139578834,,2025-09-0165,,"2025-09-03 00:00:00","Geparkeerde voertuig van tp aangereden dr vde - AANSPRAKELIJK",0,,,0000-00-00,17591,"2025-09-03 12:27:54",,"0000-00-00 00:00:00"
114441549,137942625,,92553795,,"2025-09-03 00:00:00",Slotenmaker,0,,,0000-00-00,17591,"2025-09-04 09:59:05",18961,"2025-10-16 09:18:07"
114441575,131622287,,V2513419,,"2025-07-07 00:00:00","Schade bij de buren door werken klant - tp Rabia Karaca",0,,,0000-00-00,18961,"2025-09-04 10:21:28",17591,"2026-04-27 09:35:49"
114441665,139791208,,2025-09-0167,,"0000-00-00 00:00:00","Tp rijdt klant langs achter - nog niet aangegeven",0,1,,0000-00-00,18961,"2025-09-04 14:06:05",,"0000-00-00 00:00:00"
114441680,139822519,,0G02J9302302,,"2025-08-27 11:11:00","LEGAL VILLAGE - Geparkeerd vtg van de klant aangereden door tp - IN RECHT",0,,,0000-00-00,18961,"2025-09-04 14:26:53",18961,"2025-10-29 15:28:38"
114441872,139314629,,52524395,,"2025-09-01 05:50:00","Vluchtmisdrijf (NIET AANSPRAKELIJK)",1,,,0000-00-00,17679,"2025-09-05 10:09:30",20157,"2025-12-05 10:36:20"
114442363,133169799,,2025-09-0169,,"2025-09-01 00:00:00","Stroomstoornis bij Fluvius, koelkast beschadigd",0,,,0000-00-00,17591,"2025-09-08 14:46:54",,"0000-00-00 00:00:00"
114442879,126859227,,2025-09-0170,,"2025-09-10 00:00:00","Sleutels kwijt",0,,,0000-00-00,17591,"2025-09-10 12:25:07",,"0000-00-00 00:00:00"
114443403,139399019,,2025-09-0171,,"2025-09-12 00:00:00","Pech ",0,,,0000-00-00,17591,"2025-09-12 12:01:56",,"0000-00-00 00:00:00"
114443583,126706697,,2025-09-0172,,"2025-09-15 00:00:00","DEPANNAGE - Lekke band",0,,,0000-00-00,17591,"2025-09-15 09:27:48",,"0000-00-00 00:00:00"
114443600,139487411,,O25C9364,,"2025-09-03 00:00:00","2DMQ543 - Vde reed achteruit en botste tegen voertuig van tp - AANSPRAKELIJK",1,3-b,,0000-00-00,17591,"2025-09-15 09:46:01",17591,"2026-03-24 15:36:48"
114443651,134575415,,0605D2370101,,"2025-09-14 11:45:00","Beide partijen verlaten parking, tp botst tegen voertuig van onze vde - GEDEELDE AANSPRAKELIJKHEID",0,3-a,,0000-00-00,17591,"2025-09-15 10:53:13",17591,"2026-01-16 09:46:26"
114443707,139319774,,0605D2395401,,"2025-09-13 11:11:00","Schade aan koplamp en bumper - OMNIUM",0,,,0000-00-00,17679,"2025-09-15 12:41:04",17679,"2026-05-07 10:30:29"
114443793,129405368,,0801D3249401,,"2025-09-15 11:11:00",Waterschade,0,,,0000-00-00,17679,"2025-09-15 16:00:01",17679,"2026-05-08 10:25:56"
114443838,130185495,,2025-09-0173,,"2025-09-15 17:30:00","Ongeval (Onbekende situatie)",0,,,0000-00-00,17679,"2025-09-15 17:40:30",,"0000-00-00 00:00:00"
114444295,132370428,,B25D5078,,"2025-09-01 00:00:00","Deur gebarsten (foute polis)",0,5,,0000-00-00,17679,"2025-09-17 14:00:18",18961,"2025-10-02 15:45:47"
114444297,140496466,,972590855801,,"2025-07-17 00:00:00","Waterschade bij buren (AANSPRAKELIJK)",0,,,0000-00-00,17679,"2025-09-17 14:03:11",17679,"2025-10-20 10:31:13"
114444349,126005901,,972551124501,,"2025-08-12 00:00:00","schade gevelpaneel Valtech",0,5,,0000-00-00,17679,"2025-09-17 17:30:40",18961,"2025-10-01 13:51:32"
114444447,139791208,,0G05D2250402,,"2025-09-17 12:30:00","Vde (bromfiets) door tp (vracht) aangereden tijdens een manoeuvre - IN RECHT",0,1,,0000-00-00,17591,"2025-09-18 10:21:30",17679,"2026-04-10 12:01:58"
114444495,126706697,,0607J4839301,,"2025-09-12 00:00:00",Glasbraak,0,,,0000-00-00,17591,"2025-09-18 11:33:24",18961,"2025-09-23 11:49:55"
114444785,139741212,,"C102576592 ",,"2025-09-18 00:00:00","Tp verandert van rijstrook en raakt onze klant (IN RECHT)",0,,,0000-00-00,17679,"2025-09-19 13:38:50",17591,"2026-02-12 11:01:55"
114445103,139321027,,O25D4352,,"2025-09-19 00:00:00","Geparkeerd voertuig van de klant werd aangereden - Vluchtmisdrijf ",1,,,0000-00-00,18961,"2025-09-22 15:01:53",18961,"2025-10-29 12:52:24"
114445106,140564665,,072502076301,,"0000-00-00 00:00:00","AO -  Hasan Demirel ",0,,,0000-00-00,18961,"2025-09-22 15:11:18",20157,"2025-11-06 14:38:31"
114445141,139182203,,0607J4896301,,"2025-09-13 11:11:00","Ongekende omstandigheden - Zonder gevolg ",0,5,,0000-00-00,18961,"2025-09-22 16:35:14",18961,"2025-10-08 14:30:58"
114445143,139345040,,"0607J4886401 ",,"2025-09-10 11:11:00","2DPD810 - Vde rijdt tegen brievenbus van tp",1,3-b,,0000-00-00,18961,"2025-09-22 16:36:26",17591,"2026-04-28 09:14:12"
114445290,126132034,,2025-09-0181,,"2025-09-23 00:00:00","Ongeval (momenteel buiten portefeuille)",0,,,0000-00-00,17591,"2025-09-23 09:56:04",,"0000-00-00 00:00:00"
114445563,140716277,,12519680,,"2025-08-25 00:00:00","Schade aan hek",0,,,0000-00-00,18961,"2025-09-24 09:20:11",18961,"2025-11-19 13:18:25"
114445619,139030315,,52555578,,"2025-09-12 11:00:00","Geparkeerd voertuig vzde werd aangereden - IN RECHT ",0,,,0000-00-00,18961,"2025-09-24 11:22:44",18961,"2026-01-27 08:17:36"
114445640,126005385,,2025-09-0183,,"2025-08-21 00:00:00","Vde rijdt tp aan - AANSPRAKELIJK",0,,,0000-00-00,17591,"2025-09-24 12:19:14",,"0000-00-00 00:00:00"
114445643,139324579,,0607J4995601,,"2025-09-01 11:11:00",,0,,,0000-00-00,18961,"2025-09-24 12:33:14",,"0000-00-00 00:00:00"
114445829,139791208,,0605D2730101,,"2025-09-17 12:30:00",,0,,,0000-00-00,18961,"2025-09-25 11:48:13",18961,"2025-09-25 14:00:53"
114445879,139753743,,"52530234 ",,"2025-09-06 00:00:00","Aanrijding in de parking - BETWISTBAAR",0,1,,0000-00-00,18961,"2025-09-25 13:59:46",17591,"2026-03-19 09:25:23"
114445940,139144964,," 972551172501",,"2025-08-12 00:00:00","Schade gevelpaneel Valtech ",1,,,0000-00-00,18961,"2025-09-25 16:22:06",17679,"2026-05-20 09:24:20"
114446011,139527900,,"0607J5173401 ",,"2025-09-26 08:00:00","Klant raakt stilstaand tp tijdens het draaien met zijn vracht (2FTK290) - AANSPRAKELIJK",0,3-b,,0000-00-00,17591,"2025-09-26 10:02:11",18961,"2025-12-16 14:50:32"
114446074,139487411,,O2538297,,"2025-03-10 00:00:00","2DKW869 - EUROMEX - Verzekerde reed achteruit en reed 2 voetgangers aan - AANSPRAKELIJK",0,,,2025-11-21,17591,"2025-09-26 12:19:14",17591,"2025-10-03 14:27:06"
114446212,140510700,,0605D2848601,,"2025-09-27 20:15:00","Tp rijdt langs achter in op het voertuig van onze vde - IN RECHT",0,,,0000-00-00,17591,"2025-09-29 09:44:10",18961,"2025-12-16 09:10:16"
114446261,126712901,,0605D3138701,,"2025-09-28 11:11:00","Geparkeerd vtg van vzde aangereden - Vluchtmisdrijf ",1,,,0000-00-00,18961,"2025-09-29 10:40:41",17679,"2026-05-05 09:37:21"
114446385,126797360,,B25.16058/DPE,,"2025-09-26 00:00:00","Ford Transit 2HDG460 - Chauffeur verloor controle en reed vaste hindernis aan - OMNIUM - AANSPRAKELIJK ",0,,,0000-00-00,18961,"2025-09-29 13:37:57",17679,"2026-01-26 12:26:33"
114446721,126005869,,0605D2904801,,"2025-09-20 23:30:00","Motorfiets werd aangereden door tp - IN RECHT ",0,2,,0000-00-00,18961,"2025-09-30 15:37:40",17591,"2025-12-19 14:15:00"
114446759,126710225,,J2538152,,"2025-09-04 00:00:00","Schade aan verkeerd geplaatste container",1,,,0000-00-00,17679,"2025-09-30 17:24:27",17679,"2025-10-02 11:53:38"
114447208,132370428,,972590908201,,"2025-10-02 00:00:00","Deur gebarsten (onder correcte polis)",0,,,0000-00-00,18961,"2025-10-02 15:41:18",17679,"2026-02-10 09:24:58"
114447238,139345040,,0G02J9684702,,"2025-08-05 11:11:00","Vzde reed tp langs achter - Mercedes Sprinter (2DLN480) - IN FOUT - TEGENEXPERTISE op dossier 0607J3731501 ",1,,,0000-00-00,18961,"2025-10-02 16:38:44",17679,"2026-04-29 15:41:46"
114447340,126261088,,92561354,,"2025-10-03 00:00:00","Waterschade in keuken - LEKZOEKDETECTIE",0,,,0000-00-00,17679,"2025-10-03 10:41:02",20157,"2025-12-12 10:08:19"
114447986,126005577,,67519670,,"2024-10-06 00:00:00","Klant dient voor te komen - snelheidsovertreding",1,,,0000-00-00,17679,"2025-10-07 11:49:16",17679,"2026-05-08 15:48:08"
114448040,139391744,,O2528749/00279,,"2024-08-21 00:00:00","Rechtsbijstand - Ongekende omstandigheden",0,5,,0000-00-00,18961,"2025-10-07 14:34:57",18961,"2025-10-28 12:07:27"
114448656,140702152,,972551230901,,"2025-10-07 00:00:00","SCHADE MUUR",0,1,,0000-00-00,18961,"2025-10-09 17:32:29",18961,"2025-11-06 12:06:33"
114448773,134875376,,2025-10-0191,,"2025-10-10 07:00:00","Vde rijdt tegenpartij aan die van rechts komt - AANSPRAKELIJK (Niet aangegeven)",0,3-b,,0000-00-00,17591,"2025-10-10 12:19:48",20257,"2026-03-18 14:21:54"
114449056,140431882,,2025-10-0192,,"2025-10-13 00:00:00","Schade op kantoor vanwege werken proximus ",0,,,0000-00-00,17591,"2025-10-13 12:15:03",,"0000-00-00 00:00:00"
114449115,139496654,,2025-10-0193,,"2025-10-12 00:00:00","Schade aan stofzuiger vanwege lekke verwarmingsketel - ZONDER GEVOLG",0,5,,0000-00-00,17591,"2025-10-13 14:59:10",18961,"2025-10-14 16:22:40"
114449200,140659847,,972551330901,,"2025-10-06 00:00:00","Schade aan lift",0,,,0000-00-00,17679,"2025-10-13 17:03:49",17591,"2026-03-18 12:50:01"
114449351,138961228,,0607J5520301,,"2025-09-03 14:46:00",,0,,,0000-00-00,18961,"2025-10-14 12:03:15",17591,"2026-03-18 09:03:46"
114449353,139527900,,012556425299,,"2025-10-12 00:00:00","DEPANNAGE - Defect Motor",0,,,0000-00-00,18961,"2025-10-14 12:03:56",17591,"2025-10-30 13:23:50"
114449441,139341286,,0605D3393501,,"2025-10-14 11:11:00","Vandalisme - geparkeerde voertuig vd klant aangereden door onbekende tp - omnium",0,,,0000-00-00,17591,"2025-10-14 16:00:15",17591,"2025-11-04 15:34:18"
114450030,139487411,,O25E1128,,"2025-09-12 00:00:00","Geparkeerd voertuig van de klant aangereden - vluchtmisdrijf - IN RECHT",1,,,0000-00-00,18961,"2025-10-15 14:26:53",18961,"2025-10-16 09:18:18"
114450205,139279367,,0605D3719201,,"2025-10-03 11:11:00","Hindernis aangereden - OMNIUM ",0,,,0000-00-00,18961,"2025-10-16 12:25:46",18961,"2025-10-21 16:39:24"
114450487,126095219,,2025-10-0196,,"2025-09-24 00:00:00","Onbekende omstandigheden - IN RECHT?",0,,,0000-00-00,17591,"2025-10-17 14:36:42",,"0000-00-00 00:00:00"
114450615,139263070,,"972590991201 ",,"2025-10-20 00:00:00","Ruit gebarsten door onbekende ",0,,,0000-00-00,17591,"2025-10-20 09:41:14",18961,"2025-12-03 08:52:01"
114450731,126119819,,2025-10-0198,,"2025-10-20 00:00:00","Vde verandert van rijstrook en bots tegen tp - AANSPRAKELIJK",0,,,0000-00-00,17591,"2025-10-20 11:27:45",17591,"2025-10-20 11:28:13"
114450825,139342898,,2025-10-0199,,"2025-10-20 00:00:00","Vaste hindernis aangereden door de klant - Omnium ",0,,,0000-00-00,17591,"2025-10-20 14:21:37",,"0000-00-00 00:00:00"
114450841,126131035,,12522786,,"2025-09-15 00:00:00","Geschil met klant - Motorschade",0,,,0000-00-00,17679,"2025-10-20 14:56:32",17679,"2025-10-23 10:21:36"
114450884,140659847,,0608J1179401,,"2025-09-21 11:11:00","Onze klant raakt tp tijdens parkeren - IN FOUT - (Niet ingediend)",1,,,0000-00-00,17679,"2025-10-20 16:31:00",17679,"2026-05-13 10:19:39"
114451203,139546896,,012556613806,,"0000-00-00 00:00:00",,0,,,0000-00-00,18961,"2025-10-21 15:26:24",,"0000-00-00 00:00:00"
114451248,140647277,,2025-10-0202,,"2025-07-30 00:00:00","Tp verandert van rijstrook - IN RECHT",0,,,0000-00-00,17679,"2025-10-21 17:22:34",,"0000-00-00 00:00:00"
114451336,139550058,,2025BX246692,,"0000-00-00 00:00:00","Assistance dossier - Repatriëring ",0,,,0000-00-00,18961,"2025-10-22 10:04:07",,"0000-00-00 00:00:00"
114451569,126005577,,52546440,,"2025-10-19 13:50:00","TP veranderde van rijstrook en reed onze klant aan - IN RECHT",0,,,0000-00-00,18961,"2025-10-23 10:38:39",17591,"2026-04-24 09:13:01"
114451719,140487601,,0605D3865301,,"2025-10-24 11:11:00","Verschillende schades aan bumper - OMNIUM",0,3-a,,0000-00-00,18961,"2025-10-23 15:21:53",20157,"2025-11-28 16:43:12"
114451759,126131035,,005053364,,"2025-10-23 00:00:00","Waterschade door stormweer",1,,,0000-00-00,17679,"2025-10-23 17:05:10",17679,"2025-10-29 10:19:36"
114451885,126005577,,52547366,,"2025-10-24 08:30:00","Vze stond geparkeerd, tp rijdt onze voertuig aan - (Kubilay) IN RECHT",0,,,0000-00-00,17679,"2025-10-24 10:16:09",17591,"2026-03-18 09:03:12"
114451931,139546148,,012556680062,,"2025-10-23 00:00:00",,0,,,0000-00-00,17679,"2025-10-24 11:29:11",17679,"2025-10-24 11:29:34"
114452261,126005577,,52548000,,"2025-10-25 16:00:00","Kettingbotsing op autosnelweg - staat vooraan, IN RECHT",1,,,0000-00-00,17679,"2025-10-27 11:46:06",17591,"2026-04-08 09:11:41"
